fold,origin_id,candidate_id,arm,lambda,scaling,macro_f1,brier,log_loss,mae_bp,inner_n
32,decision_close_2025_8,history_transformer|lambda=0.1|scaling=fixed,history_transformer,0.1,fixed,0.5890896921017403,0.6132826368621274,1.3075479653784292,123.0016297703849,76
32,decision_close_2025_8,history_transformer|lambda=1|scaling=fixed,history_transformer,1.0,fixed,0.5890896921017403,0.5753450078784119,1.0401024639413519,126.33091740934543,76
32,decision_close_2025_8,history_transformer|lambda=10|scaling=fixed,history_transformer,10.0,fixed,0.4575,0.6105231636567205,1.03392524187623,140.4315501565453,76
33,decision_close_2025_9,history|lambda=0.001|scaling=fixed,history,0.001,fixed,0.6246143979477313,0.5702097245021791,1.348383793184562,135.7561626837181,77
33,decision_close_2025_9,history|lambda=0.01|scaling=fixed,history,0.01,fixed,0.6026422764227642,0.5361563078444264,1.0110800926969503,126.74688350166367,77
33,decision_close_2025_9,history|lambda=0.1|scaling=fixed,history,0.1,fixed,0.5518460034589067,0.5413239693002819,0.9181363834342959,115.7593983022417,77
33,decision_close_2025_9,history|lambda=1|scaling=fixed,history,1.0,fixed,0.26666666666666666,0.6492106927250044,1.0515071991459684,112.03376389854223,77
33,decision_close_2025_9,history|lambda=10|scaling=fixed,history,10.0,fixed,0.22028985507246376,0.7106097794802112,1.1800502654760006,127.16051315632129,77
33,decision_close_2025_9,history_tfidf|lambda=0.001|scaling=row_only,history_tfidf,0.001,row_only,0.6344350679793718,0.5593459889867958,1.347586493948788,126.43261367453577,77
33,decision_close_2025_9,history_tfidf|lambda=0.01|scaling=row_only,history_tfidf,0.01,row_only,0.6203174603174603,0.5154100873460741,0.9682197521479783,120.81873487053342,77
33,decision_close_2025_9,history_tfidf|lambda=0.1|scaling=row_only,history_tfidf,0.1,row_only,0.5657477025898078,0.5311701259165933,0.9000516858098682,114.30630332685553,77
33,decision_close_2025_9,history_tfidf|lambda=1|scaling=row_only,history_tfidf,1.0,row_only,0.26666666666666666,0.6449507900575954,1.0451153890470755,112.16512514142015,77
33,decision_close_2025_9,history_tfidf|lambda=10|scaling=row_only,history_tfidf,10.0,row_only,0.22028985507246376,0.710027015763298,1.1789326484068219,127.15658793126697,77
33,decision_close_2025_9,history_tfidf|lambda=0.001|scaling=column_standardized,history_tfidf,0.001,column_standardized,0.6167836563645888,0.643866158523396,2.0419414172653187,101.66754386816189,77
33,decision_close_2025_9,history_tfidf|lambda=0.01|scaling=column_standardized,history_tfidf,0.01,column_standardized,0.6167836563645888,0.6165634057308638,1.6344783495487178,101.688064511749,77
33,decision_close_2025_9,history_tfidf|lambda=0.1|scaling=column_standardized,history_tfidf,0.1,column_standardized,0.6287094547964113,0.5758877515430357,1.264100135377053,101.86624588033796,77
33,decision_close_2025_9,history_tfidf|lambda=1|scaling=column_standardized,history_tfidf,1.0,column_standardized,0.6287094547964113,0.5245965796357457,0.9778622197910546,102.66365730220174,77
33,decision_close_2025_9,history_tfidf|lambda=10|scaling=column_standardized,history_tfidf,10.0,column_standardized,0.5622296285074652,0.5251324355845,0.9034410533843439,108.97021201444704,77
33,decision_close_2025_9,history_lsa|lambda=0.001|scaling=row_only,history_lsa,0.001,row_only,0.5665736732403399,0.6171702989658953,1.5484939505289517,145.37326371296533,77
33,decision_close_2025_9,history_lsa|lambda=0.01|scaling=row_only,history_lsa,0.01,row_only,0.6215025695407456,0.5418535369973762,0.9823737448019081,128.93027093452955,77
33,decision_close_2025_9,history_lsa|lambda=0.1|scaling=row_only,history_lsa,0.1,row_only,0.5500589875589875,0.5333571164187122,0.9010493225272375,116.00738145515889,77
33,decision_close_2025_9,history_lsa|lambda=1|scaling=row_only,history_lsa,1.0,row_only,0.26666666666666666,0.6444835156578307,1.0443124673416424,112.58736177014733,77
33,decision_close_2025_9,history_lsa|lambda=10|scaling=row_only,history_lsa,10.0,row_only,0.22028985507246376,0.7099047463010949,1.1786929643073525,127.24703148834435,77
33,decision_close_2025_9,history_lsa|lambda=0.001|scaling=column_standardized,history_lsa,0.001,column_standardized,0.5904923620440862,0.6512943720601188,2.0830047016386244,138.6641561577887,77
33,decision_close_2025_9,history_lsa|lambda=0.01|scaling=column_standardized,history_lsa,0.01,column_standardized,0.5997412008281574,0.5815104374770529,1.1070262918406624,136.96120360511685,77
33,decision_close_2025_9,history_lsa|lambda=0.1|scaling=column_standardized,history_lsa,0.1,column_standardized,0.5622717096736184,0.5370423911499979,0.8970855159440053,120.89485236353357,77
33,decision_close_2025_9,history_lsa|lambda=1|scaling=column_standardized,history_lsa,1.0,column_standardized,0.360994560994561,0.6093750393007571,0.9938388300696028,115.67571718659931,77
33,decision_close_2025_9,history_lsa|lambda=10|scaling=column_standardized,history_lsa,10.0,column_standardized,0.22028985507246376,0.7014458564600049,1.1604799780537773,126.53070695340794,77
33,decision_close_2025_9,history_qwen_all|lambda=0.001|scaling=fixed,history_qwen_all,0.001,fixed,0.5788461538461539,0.6418547034736521,1.7513433471491984,140.18604370253078,77
33,decision_close_2025_9,history_qwen_all|lambda=0.01|scaling=fixed,history_qwen_all,0.01,fixed,0.5844206773618539,0.604940895371599,1.1839367113497563,127.20703287625297,77
33,decision_close_2025_9,history_qwen_all|lambda=0.1|scaling=fixed,history_qwen_all,0.1,fixed,0.5452562610457348,0.5732586318106405,0.9761546139876472,114.83199734392805,77
33,decision_close_2025_9,history_qwen_all|lambda=1|scaling=fixed,history_qwen_all,1.0,fixed,0.22028985507246376,0.6526722785658494,1.0619597777806886,111.87463995155,77
33,decision_close_2025_9,history_qwen_all|lambda=10|scaling=fixed,history_qwen_all,10.0,fixed,0.22028985507246376,0.7102937985605793,1.1789490849937032,127.06998714932392,77
33,decision_close_2025_9,history_qwen_inflation|lambda=0.001|scaling=fixed,history_qwen_inflation,0.001,fixed,0.6143599740090968,0.5918547961151601,1.6675553096740898,138.93986182986282,77
33,decision_close_2025_9,history_qwen_inflation|lambda=0.01|scaling=fixed,history_qwen_inflation,0.01,fixed,0.6326508415585828,0.5463064109742269,1.1197077970099631,128.06381048115543,77
33,decision_close_2025_9,history_qwen_inflation|lambda=0.1|scaling=fixed,history_qwen_inflation,0.1,fixed,0.5452562610457348,0.5512088494018339,0.9488347998326571,116.72349832666919,77
33,decision_close_2025_9,history_qwen_inflation|lambda=1|scaling=fixed,history_qwen_inflation,1.0,fixed,0.22028985507246376,0.6490678439193338,1.0547749956223598,113.31283722568286,77
33,decision_close_2025_9,history_qwen_inflation|lambda=10|scaling=fixed,history_qwen_inflation,10.0,fixed,0.22028985507246376,0.7104014444910782,1.179732782200724,127.19726450107217,77
33,decision_close_2025_9,history_qwen_demand|lambda=0.001|scaling=fixed,history_qwen_demand,0.001,fixed,0.615042735042735,0.6169058650413246,1.6158088749737656,134.71526747043134,77
33,decision_close_2025_9,history_qwen_demand|lambda=0.01|scaling=fixed,history_qwen_demand,0.01,fixed,0.5987860082304527,0.5662805490384416,1.095148102753495,124.43734380226093,77
33,decision_close_2025_9,history_qwen_demand|lambda=0.1|scaling=fixed,history_qwen_demand,0.1,fixed,0.560996301197869,0.5517870900033013,0.9417560643584304,113.43873180221132,77
33,decision_close_2025_9,history_qwen_demand|lambda=1|scaling=fixed,history_qwen_demand,1.0,fixed,0.22028985507246376,0.6500406573147358,1.0549130077452615,110.97743463374175,77
33,decision_close_2025_9,history_qwen_demand|lambda=10|scaling=fixed,history_qwen_demand,10.0,fixed,0.22028985507246376,0.710596036637767,1.1798604036485383,127.00469114473947,77
33,decision_close_2025_9,history_qwen_forward|lambda=0.001|scaling=fixed,history_qwen_forward,0.001,fixed,0.5674484983866964,0.6219329275553572,1.642429743265068,135.6101941247004,77
33,decision_close_2025_9,history_qwen_forward|lambda=0.01|scaling=fixed,history_qwen_forward,0.01,fixed,0.5736678266743022,0.5810171862024263,1.1405268955691814,127.15966357481638,77
33,decision_close_2025_9,history_qwen_forward|lambda=0.1|scaling=fixed,history_qwen_forward,0.1,fixed,0.5477517651430694,0.5621007964136414,0.9541725065401359,116.20033664236985,77
33,decision_close_2025_9,history_qwen_forward|lambda=1|scaling=fixed,history_qwen_forward,1.0,fixed,0.22028985507246376,0.6499649220082208,1.0525555353486475,112.11649585091665,77
33,decision_close_2025_9,history_qwen_forward|lambda=10|scaling=fixed,history_qwen_forward,10.0,fixed,0.22028985507246376,0.7104204504540736,1.1791756433971021,127.19322567835965,77
